epoch,step,train_loss
0,9,0.31463807821273804
0,19,0.21433131396770477
0,29,0.14974913001060486
0,39,0.13858948647975922
0,49,0.15175840258598328
0,59,0.15150773525238037
0,69,0.12661385536193848
0,79,0.06484316289424896
0,89,0.19410257041454315
0,99,0.1100081354379654
0,109,0.08941822499036789
0,119,0.08803408592939377
0,129,0.16872166097164154
0,139,0.14069515466690063
0,149,0.2354753613471985
0,159,0.17602936923503876
0,169,0.08245068788528442
0,179,0.08364542573690414
0,189,0.11630073189735413
0,199,0.19736799597740173
0,209,0.12177090346813202
0,219,0.1057695597410202
0,229,0.12047243118286133
0,239,0.07233278453350067
0,249,0.15489885210990906
0,259,0.06821595877408981
0,269,0.1223762035369873
0,279,0.09522788226604462
0,289,0.09160678088665009
0,299,0.09540911763906479
0,309,0.1367693990468979
0,319,0.10808730125427246
0,329,0.051874227821826935
0,339,0.13489413261413574
0,349,0.10166486352682114
0,359,0.18011264503002167
0,369,0.14819081127643585
0,379,0.11398260295391083
0,389,0.19405630230903625
0,399,0.0905880555510521
0,409,0.1322527378797531
0,419,0.1323968768119812
0,429,0.14066806435585022
0,439,0.12084891647100449
0,449,0.10541073977947235
0,459,0.10428806394338608
0,469,0.12386953085660934
0,479,0.1396964192390442
0,489,0.109202079474926
0,499,0.22830329835414886
0,509,0.06873553991317749
0,519,0.07937218248844147
0,529,0.0900682806968689
0,539,0.178166925907135
0,549,0.1061948761343956
0,559,0.11246660351753235
0,569,nan
0,579,0.08104373514652252
0,589,0.09732381999492645
0,599,0.1578790545463562
0,609,0.20179879665374756
0,619,0.22780072689056396
0,629,0.0807645171880722
0,639,0.27921372652053833
0,649,0.10195150226354599
0,659,0.14250290393829346
0,669,0.19507944583892822
0,679,nan
0,689,0.12467221915721893
0,699,0.07520988583564758
0,709,0.15651729702949524
0,719,0.1755228489637375
0,729,0.08266103267669678
0,739,0.07914599031209946
0,749,0.1484111100435257
0,759,0.12432171404361725
0,769,0.11801671236753464
0,779,0.12403573840856552
0,789,0.13140198588371277
0,799,0.22233238816261292
0,809,0.11042352765798569
0,819,0.10188498347997665
0,829,0.054146356880664825
0,839,0.14797955751419067
0,849,0.10427744686603546
0,859,0.13096438348293304
0,869,0.08912494778633118
0,879,0.06324329227209091
0,889,0.1681046485900879
0,899,0.09765192121267319
0,909,0.07482902705669403
0,919,nan
0,929,0.1274043768644333
0,939,0.07816256582736969
0,949,0.08542954176664352
0,959,0.13018719851970673
0,969,0.14653226733207703
0,979,0.10535623878240585
0,989,0.10008623450994492
0,999,0.15650659799575806
0,1009,0.12245830148458481
0,1019,0.14166761934757233
0,1029,0.19239875674247742
0,1039,0.1523720622062683
0,1049,0.08683618158102036
0,1059,0.07496794313192368
0,1069,0.09584707021713257
0,1079,0.10845759510993958
0,1089,0.13876500725746155
0,1099,0.0817052349448204
0,1109,0.10288995504379272
0,1119,0.10854023694992065
0,1129,0.14474621415138245
1,1139,0.1022021472454071
1,1149,0.11591225117444992
1,1159,0.10682976245880127
1,1169,0.19544003903865814
1,1179,0.06979004293680191
1,1189,0.17030081152915955
1,1199,0.08425527811050415
1,1209,0.17647045850753784
1,1219,nan
1,1229,0.12925562262535095
1,1239,0.1529034972190857
1,1249,0.17547845840454102
1,1259,0.0952211245894432
1,1269,0.0686761885881424
1,1279,0.07305148243904114
1,1289,0.1295192539691925
1,1299,0.10636739432811737
1,1309,0.13601428270339966
1,1319,0.09282298386096954
1,1329,0.22718964517116547
1,1339,0.07618644833564758
1,1349,0.2503245174884796
1,1359,0.08199214935302734
1,1369,0.17151612043380737
1,1379,0.08265161514282227
1,1389,0.10194238275289536
1,1399,0.10075633227825165
1,1409,0.11994801461696625
1,1419,0.12584702670574188
1,1429,0.09092250466346741
1,1439,0.11756829917430878
1,1449,0.15653546154499054
1,1459,0.09166353940963745
1,1469,0.08384539932012558
1,1479,0.10104059427976608
1,1489,0.152232825756073
1,1499,0.07126260548830032
1,1509,nan
1,1519,0.1215122640132904
1,1529,0.11534921824932098
1,1539,0.11271971464157104
1,1549,0.07515853643417358
1,1559,0.14953507483005524
1,1569,0.15187448263168335
1,1579,0.2519955635070801
1,1589,0.09370303153991699
1,1599,0.13818643987178802
1,1609,0.1117027997970581
1,1619,0.09602829813957214
1,1629,0.14992225170135498
1,1639,0.0711575448513031
1,1649,0.11302278935909271
1,1659,0.12250034511089325
1,1669,0.04979458451271057
1,1679,0.11406126618385315
1,1689,0.16343984007835388
1,1699,0.15636701881885529
1,1709,0.06605347990989685
1,1719,0.10118037462234497
1,1729,0.20366424322128296
1,1739,0.1598895788192749
1,1749,0.1208634003996849
1,1759,0.07184022665023804
1,1769,0.1339612901210785
1,1779,0.1276945173740387
1,1789,0.13575142621994019
1,1799,0.12579450011253357
1,1809,0.059096865355968475
1,1819,0.18251818418502808
1,1829,0.140855610370636
1,1839,0.1621944010257721
1,1849,0.14300894737243652
1,1859,0.07416996359825134
1,1869,0.15018129348754883
1,1879,0.06862062215805054
1,1889,0.20206235349178314
1,1899,0.05462063476443291
1,1909,0.11745860427618027
1,1919,0.12084564566612244
1,1929,0.11064115166664124
1,1939,0.18249265849590302
1,1949,0.11172028630971909
1,1959,0.0904199481010437
1,1969,0.1674957126379013
1,1979,0.11098506301641464
1,1989,0.08857733011245728
1,1999,0.05700913071632385
1,2009,0.12192350625991821
1,2019,0.13180655241012573
1,2029,0.18311265110969543
1,2039,0.11205817759037018
1,2049,0.11957648396492004
1,2059,0.16362914443016052
1,2069,0.1671854704618454
1,2079,0.10387396812438965
1,2089,0.17784476280212402
1,2099,0.08347545564174652
1,2109,0.1640344262123108
1,2119,0.24615469574928284
1,2129,0.15428034961223602
1,2139,0.11157923936843872
1,2149,0.17627045512199402
1,2159,0.14774633944034576
1,2169,0.1778469979763031
1,2179,0.13550516963005066
1,2189,0.21785956621170044
1,2199,0.11350451409816742
1,2209,0.14963559806346893
1,2219,0.20018374919891357
1,2229,0.1652125120162964
1,2239,0.09441825747489929
1,2249,0.2008483111858368
1,2259,0.1006489023566246
2,2269,0.25061845779418945
2,2279,0.1557227373123169
2,2289,0.1356489360332489
2,2299,0.1741573065519333
2,2309,0.25629302859306335
2,2319,0.17616918683052063
2,2329,0.17560860514640808
2,2339,0.15293292701244354
2,2349,0.26391223073005676
2,2359,0.1926874965429306
2,2369,0.2078532576560974
2,2379,0.175985187292099
2,2389,0.1727982461452484
2,2399,0.6071710586547852
2,2409,0.215363547205925
2,2419,0.15505018830299377
2,2429,0.1605137139558792
2,2439,0.2749989330768585
2,2449,0.1905985325574875
2,2459,0.19450412690639496
2,2469,0.14478622376918793
2,2479,0.26952409744262695
2,2489,0.37196433544158936
2,2499,0.2354845404624939
2,2509,0.24237975478172302
2,2519,0.2088319957256317
2,2529,0.2519569993019104
2,2539,0.33116456866264343
2,2549,0.3690728545188904
2,2559,0.4628232419490814
2,2569,0.40021654963493347
2,2579,0.7169755697250366
